Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      25/25          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [213]
[212]    0.0    0.00    0.00      25         void std::_Destroy<int*>(int*, int*) [212]
                0.00    0.00      25/25          void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [210]
-----------------------------------------------
                0.00    0.00       5/25          std::vector<int, std::allocator<int> >::~vector() [309]
                0.00    0.00      20/25          void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&) [230]
[213]    0.0    0.00    0.00      25         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [213]
                0.00    0.00      25/25          void std::_Destroy<int*>(int*, int*) [212]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<Move, std::allocator<Move> >::max_size() const [215]
[214]    0.0    0.00    0.00      24         std::_Vector_base<Move, std::allocator<Move> >::_M_get_Tp_allocator() const [214]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<Move, std::allocator<Move> >::_M_check_len(unsigned long, char const*) const [254]
[215]    0.0    0.00    0.00      24         std::vector<Move, std::allocator<Move> >::max_size() const [215]
                0.00    0.00      24/24          std::allocator_traits<std::allocator<Move> >::max_size(std::allocator<Move> const&) [217]
                0.00    0.00      24/24          std::_Vector_base<Move, std::allocator<Move> >::_M_get_Tp_allocator() const [214]
-----------------------------------------------
                0.00    0.00      24/24          std::move_iterator<Move*> std::__make_move_if_noexcept_iterator<Move, std::move_iterator<Move*> >(Move*) [218]
[216]    0.0    0.00    0.00      24         std::move_iterator<Move*>::move_iterator(Move*) [216]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<Move, std::allocator<Move> >::max_size() const [215]
[217]    0.0    0.00    0.00      24         std::allocator_traits<std::allocator<Move> >::max_size(std::allocator<Move> const&) [217]
                0.00    0.00      24/36          __gnu_cxx::new_allocator<Move>::max_size() const [198]
-----------------------------------------------
                0.00    0.00      24/24          Move* std::__uninitialized_move_if_noexcept_a<Move*, Move*, std::allocator<Move> >(Move*, Move*, Move*, std::allocator<Move>&) [263]
[218]    0.0    0.00    0.00      24         std::move_iterator<Move*> std::__make_move_if_noexcept_iterator<Move, std::move_iterator<Move*> >(Move*) [218]
                0.00    0.00      24/24          std::move_iterator<Move*>::move_iterator(Move*) [216]
-----------------------------------------------
                0.00    0.00      21/21          void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter) [243]
[219]    0.0    0.00    0.00      21         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator--() [219]
-----------------------------------------------
                0.00    0.00      21/21          void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter) [243]
[220]    0.0    0.00    0.00      21         bool __gnu_cxx::__ops::_Val_less_iter::operator()<int, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(int&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) const [220]
                0.00    0.00      21/131         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [164]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [227]
[221]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [221]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [228]
[222]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [222]
                0.00    0.00      20/60          __gnu_cxx::new_allocator<int>::max_size() const [184]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&) [230]
[223]    0.0    0.00    0.00      20         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [223]
                0.00    0.00      80/180         std::vector<int, std::allocator<int> >::size() const [160]
                0.00    0.00      40/40          std::vector<int, std::allocator<int> >::max_size() const [192]
                0.00    0.00      20/1068        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00      20/20          int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [231]
[224]    0.0    0.00    0.00      20         int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [224]
-----------------------------------------------
                0.00    0.00       1/20          std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::operator=(std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > > const&) [22]
                0.00    0.00       1/20          std::vector<Cell, std::allocator<Cell> >* std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<Cell, std::allocator<Cell> > const*, std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<Cell, std::allocator<Cell> > const*, std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > > >, __gnu_cxx::__normal_iterator<std::vector<Cell, std::allocator<Cell> > const*, std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > > >) [27]
                0.00    0.00       2/20          std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::~vector() [349]
                0.00    0.00      16/20          void std::vector<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::_M_emplace_back_aux<std::vector<Cell, std::allocator<Cell> > const&>(std::vector<Cell, std::allocator<Cell> > const&) [30]
[225]    0.0    0.00    0.00      20         std::_Vector_base<std::vector<Cell, std::allocator<Cell> >, std::allocator<std::vector<Cell, std::allocator<Cell> > > >::_M_get_Tp_allocator() [225]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&) [230]
[226]    0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [226]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [228]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [211]
[227]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [227]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [221]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [226]
[228]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [228]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [222]
-----------------------------------------------
                0.00    0.00      20/20          int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [233]
[229]    0.0    0.00    0.00      20         int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [229]
                0.00    0.00      20/20          int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [236]
-----------------------------------------------
                0.00    0.00      20/20          void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [203]
[230]    0.0    0.00    0.00      20         void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&) [230]
                0.00    0.00      40/45          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [189]
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [223]
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [226]
                0.00    0.00      20/110         int&& std::forward<int>(std::remove_reference<int>::type&) [182]
                0.00    0.00      20/180         std::vector<int, std::allocator<int> >::size() const [160]
                0.00    0.00      20/30          void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [202]
                0.00    0.00      20/20          int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [235]
                0.00    0.00      20/25          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [213]
                0.00    0.00      20/25          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [211]
-----------------------------------------------
                0.00    0.00      20/20          int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [232]
[231]    0.0    0.00    0.00      20         int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [231]
                0.00    0.00      20/20          int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [224]
-----------------------------------------------
                0.00    0.00      20/20          int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [236]
[232]    0.0    0.00    0.00      20         int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [232]
                0.00    0.00      60/60          int* std::__niter_base<int*>(int*) [185]
                0.00    0.00      20/20          int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [231]
-----------------------------------------------
                0.00    0.00      20/20          int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [234]
[233]    0.0    0.00    0.00      20         int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [233]
